Coin ID,Valor del activo (en US$),Capitalización total de mercado (market cap),Volumen (volumen 24h),Porcentaje del volumen diario (volumen 24h / market cap),Suministro circulante (circulating supply),Suministro total (total supply),Suministro máximo (max supply),Posición en ranking,Categoría
28299,0.0960590281579157,96060929.07002391,13362206.64537607,0.79078153,1000019789.0,10000000000.0,10000000000.0,441.0,Gaming Guild
25227,,,0.0,0.0,0.0,10000000000000.0,10000000000000.0,,Gaming Guild
23711,16.249805525937585,581317959.1658126,5036172.42613054,0.80502957,35773841.0,111111111.1,111111112.0,118.0,Gaming Guild
28838,0.0005633377766625579,0.0,16698.84586118,3.05129447,0.0,10000000000.0,10000000000.0,4943.0,Gaming Guild
28846,1.0339840468354928,145727126.60087729,25680591.41093169,-3.7205136,140937500.0,1000000000.0,1000000000.0,336.0,Gaming Guild
6841,0.17140457621156316,123646957.4213267,7860495.43046758,-0.45275416,721374890.6488374,1000000000.0,,376.0,Gaming Guild
3773,2.18172947559885,1850529623.736237,324105411.9921139,-0.32691574,848193895.9129184,1152997575.0,,54.0,Gaming Guild
28353,9.096577498748061e-05,0.0,193247.68309996,-6.23560135,0.0,65000000000.0,65000000000.0,3435.0,Gaming Guild
23756,0.23137623634287127,108148965.06699392,23225802.50830425,1.44657182,467416044.0,998341730.0,1000000000.0,407.0,Gaming Guild
27852,3.1120165776589377,0.0,9335.49289733,-3.33036153,0.0,1000000.0,1000000.0,5356.0,Gaming Guild
23770,,,0.0,0.0,0.0,650000000.0,600000000.0,,Gaming Guild
19164,0.02367002826283674,0.0,6288996.1030685,-6.97225348,0.0,2384000000.0,2384000000.0,2578.0,Gaming Guild
28381,0.05691428844036018,0.0,176875.49903952,0.41542236,0.0,500000000.0,500000000.0,3487.0,Gaming Guild
28386,0.002099776316325053,0.0,425406.06897296,1.74176485,0.0,10000000000.0,10000000000.0,3051.0,Gaming Guild
28387,3.76897245585489e-08,0.0,179626.92047341,2.34919986,0.0,10000000000000.0,10000000000000.0,3473.0,Gaming Guild
1768,0.19108457798528208,27524974.26599346,4107398.35022244,-2.10167317,144046026.928,150000000.0,150000000.0,764.0,Gaming Guild
28394,0.011064586684773175,69936188.63933364,16959225.49620713,-2.51796351,6320723099.0,6596450430.0,6900000000.0,521.0,Gaming Guild
29420,0.118262699602673,0.0,2841128.65329134,-2.21163338,0.0,1000000000.0,1000000000.0,2638.0,Gaming Guild
7431,5.847579295094035,1385662126.2235065,110815700.61507669,7.26564202,236963375.150131,236963375.150131,388539008.0,62.0,Gaming Guild
24839,0.023711636037115416,2185427.6792179444,9705.82048927,3.75746725,92166887.0,918835533.7609675,1000000000.0,1551.0,Gaming Guild
26376,6.900599590705193e-06,0.0,238.8466731,2.00173736,0.0,420000000000.0,420000000000.0,7015.0,Gaming Guild
24841,2.1539980452600006e-05,0.0,1138.92074752,2.5083962,0.0,5000000000.0,5000000000.0,6363.0,Gaming Guild
2827,0.11558894661415278,14347963.201767832,69183.02736157,1.96968476,124129197.66163056,124129197.66163056,,982.0,Gaming Guild
26380,8.42833295225354e-10,0.0,482.72555583,-3.86641972,0.0,65300000000000.0,65300000000000.0,6747.0,Gaming Guild
29451,0.0010127141316050145,0.0,30874.79595555,19.21219867,0.0,1000000000.0,1000000000.0,4524.0,Gaming Guild
27925,0.05253693815919487,0.0,35270.36612159,2.48925667,0.0,50000000.0,100000000.0,4445.0,Gaming Guild
19225,2.7123601920882834,0.0,81079.91764587,-0.29785197,0.0,10000000.0,10000000.0,3934.0,Gaming Guild
11563,0.004767359259484255,1221695.7103956863,215728.9856471,-0.92923548,256262564.64,1860000000.0,1900000000.0,1704.0,Gaming Guild
23341,0.0041063803698450614,0.0,62579.55201621,2.95423404,0.0,100000000.0,100000000.0,4103.0,Gaming Guild
24884,2.41589694767919e-10,0.0,0.0,0.0,0.0,500000000000000.0,500000000000000.0,9549.0,Gaming Guild
23355,0.32217772026954006,279831793.84133524,1373061.4269442,0.96648879,868563455.0,1000000000.0,1000000000.0,231.0,Gaming Guild
14660,1.213593635043594e-09,0.0,545.85982897,0.73072628,0.0,471600604274873.0,471600604274873.0,6681.0,Gaming Guild
3911,0.9160384582793104,520658949.07695913,38979071.0566832,-0.21207361,568381102.7486407,1408900141.0,1410000000.0,129.0,Gaming Guild
16711,1.6420274825121504,12697394.86108279,17448875.99772262,-11.07255621,7732754.1690453,75000000.0,,1031.0,Gaming Guild
7497,0.01930804972735789,156151457.5277556,3931683.07221841,-0.8848095,8087375977.0,8087375977.0,,317.0,Gaming Guild
24393,0.03376669400935979,0.0,17449.60244528,-2.46986438,0.0,100000000.0,100000000.0,4916.0,Gaming Guild
25419,0.06035429193949449,28676019.754285872,4166187.82837407,-2.99589371,475128095.0,997742373.0,1000000000.0,753.0,Gaming Guild
29518,0.0377223229010105,0.0,19757.79237504,18.85310546,0.0,100000000.0,100000000.0,4837.0,Gaming Guild
28520,,,0.0,0.0,0.0,98000000.0,98000000.0,,Gaming Guild
7533,12.500422850974804,158831372.77831393,5940521.49411915,2.54097619,12706080.0,16779272.0,19779272.0,314.0,Gaming Guild
23922,3.0355759412208454e-05,0.0,115877.72952978,-9.43061715,0.0,369369369369.0,369369369369.0,3733.0,Gaming Guild
2424,0.9116825766040201,1169005396.0708532,125029526.90962358,-0.05929779,1282250452.153369,1401796166.0050192,2000000000.0,69.0,Gaming Guild
28542,0.003305811585675847,0.0,200974.59011009,2.23763846,0.0,2100000000.0,2100000000.0,3407.0,Gaming Guild
25479,2.476351913740508e-08,13132958.971749919,2725228.72786962,2.12836582,530334921255707.06,831016500000000.0,831041059897327.0,1018.0,Gaming Guild
9104,0.7927024531201334,867053325.9132696,7976931.76565415,-3.71729989,1093794175.2299187,1093794175.2299187,,88.0,Gaming Guild
24976,,,0.0,0.0,0.0,10000000000000.0,10000000000000.0,,Gaming Guild
28567,0.9329008644114991,73699168.28850843,2200106.04462689,12.38821136,79000000.0,79000000.0,,507.0,Gaming Guild
24476,0.7557743465592622,65517616.78916145,3728851.05388386,4.80737179,86689389.61402555,726378601.0,,532.0,Gaming Guild
29090,0.0005711585600033652,0.0,106283.63275464,2.72047488,0.0,1000000000.0,,3772.0,Gaming Guild
2467,0.8424957995838465,341738908.5463057,2754184.38494165,4.46984303,405626839.582,500000000.0,,179.0,Gaming Guild
24489,0.05418661873017222,0.0,755697.58952575,11.45209475,0.0,1000000000.0,,2880.0,Gaming Guild
2474,0.03766875014504041,16708720.405397648,333699.49267224,-1.26594846,443569811.6094136,743569811.6094136,1000000000.0,926.0,Gaming Guild
28590,0.003893350898873314,0.0,1341.98910145,-0.72517139,0.0,100000000.0,100000000.0,6307.0,Gaming Guild
25523,0.002971525705517531,0.0,46223.45728185,25.38222622,0.0,0.0,1000000000.0,4280.0,Gaming Guild
28597,1.8137676319828606,1531715.8463283812,235726.73931871,1.17026481,844493.98,1000000.0,,1633.0,Gaming Guild
25527,4.9876954009788514e-05,0.0,0.0,0.0,0.0,100000000000.0,100000000000.0,9578.0,Gaming Guild
29624,1.03958185737e-13,0.0,0.0,-4.1e-06,0.0,4.2e+17,4.2e+17,9865.0,Gaming Guild
22974,379.48794546599663,2571710113.954511,59972359.23765998,-2.13108502,6776790.0,6776790.0,21000000.0,42.0,Gaming Guild
29631,0.07595678082460083,0.0,475840.58317283,23.78538239,0.0,100000000.0,100000000.0,3009.0,Gaming Guild
22977,0.015691203947966616,12189450.261681665,194375.41956906,1.24884495,776833333.0,1000000000.0,1000000000.0,1044.0,Gaming Guild
24007,0.3058863761155881,235459972.55731025,30273551.75728081,1.45512741,769762862.7576889,3000000000.0,,252.0,Gaming Guild
8647,4.2283403071486725e-05,391477.21569468983,27054.33769741,-0.10891883,9258413165.866432,22017205480.0,22020096000.0,1988.0,Gaming Guild
25033,0.018767466107202254,7769730.968381733,311663.90102269,-3.02733457,414000000.0,2000000000.0,2000000000.0,1185.0,Gaming Guild
3029,0.859050429067961,297938352.29262173,11611990.16045267,-2.98375381,346822889.79923356,440000000.0,440000000.0,198.0,Gaming Guild
16876,0.015303614562330984,54911873.63699014,1995822.07702361,1.32111914,3588163659.855413,10000000000.0,,579.0,Gaming Guild
29169,4.8540091696239305e-06,0.0,5606015.12849566,-4.24897974,0.0,89403076230161.0,1000000000000000.0,2585.0,Gaming Guild
14336,0.04937204692681509,15469512.057898998,327094.32997958,1.3384765,313325313.02236027,1000000000.0,1000000000.0,953.0,Gaming
8708,0.2716436864046604,14201221.188838977,427127.57074666,4.19391164,52278856.08827953,64923252.85185185,80000000.0,985.0,Gaming
14345,0.6983358132415219,32949864.845608767,862210.01891369,5.97507315,47183409.78771046,100000000.0,100000000.0,723.0,Gaming
5647,0.792315512872926,217455265.17992157,4922347.74331592,-3.33723744,274455392.63952,1000000000.0,,264.0,Gaming
29734,0.48768273023644515,44487025.32948494,2414676.6139271,-3.86955314,91221244.0,1000000000.0,1000000000.0,637.0,Gaming
20009,0.050494333400357146,17138897.023362037,1290895.33370122,0.88421116,339422186.0,967670986.289,,918.0,Gaming
27178,0.41948023157238046,342708144.20217735,7214979.67802849,-1.47100269,816982824.0,1000000000.0,1000000000.0,227.0,Gaming
9260,0.09597881377767577,137567272.59054655,5151126.34852121,-2.1777582,1433308739.46,2000000000.0,,352.0,Gaming
7226,22.835084821184562,2132796922.298638,90529996.63843146,-0.83759253,93400000.0,100000000.0,,50.0,Gaming
5690,9.87776933545334,3838928115.8801837,557870746.4381509,-10.99636383,388643223.5364601,532070163.81646013,536870912.0,27.0,Gaming
6719,0.29943093099169305,2839613524.8613772,191822814.6945697,2.07352855,9483367384.447517,10797574910.478142,,38.0,Gaming
8258,0.014365308470163204,83938763.04114701,977799.22206142,-5.51706569,5843157716.765227,8652956008.0,10000000000.0,475.0,Gaming
2638,0.31558448748475015,69702114.05082609,4147931.78599075,-2.0166938,220866730.828125,299792458.0,299792458.0,524.0,Gaming
28245,0.4105337249610428,25180684.989190277,998765.71823679,4.91089637,61336459.0,500000000.0,500000000.0,788.0,Gaming
2143,0.05219292262450209,53805885.032930076,4489170.80901593,-3.87979786,1030903853.0,1092823352.0,,580.0,Gaming
29281,0.5467496444937189,16406306.54289728,734641.21153198,-29.80347575,30006981.63798396,1000000000.0,1000000000.0,932.0,Gaming
1637,3.239542420365501,234486334.95154604,11979351.36895842,2.69468839,72382548.06525736,86999784.9868455,86999785.0,253.0,Gaming
4710,0.00600203291840615,41653652.0111393,965492.58125217,1.07616818,6939923952.0,10000000000.0,,656.0,Gaming
15463,0.006606271836082221,61814019.124638684,947225.19799091,3.49357471,9356868845.0,21353459188.95017,,545.0,Gaming
28778,0.449049771404307,112262442.85107675,20264436.64626502,-5.0839245,250000000.0,1000000000.0,1000000000.0,397.0,Gaming
19055,0.17245619468255796,100133070.79409425,8193573.34452889,0.45514818,580629017.0,1992002130.0,2000000000.0,429.0,Gaming
2675,0.02844450746736687,24929254.634052657,1324584.45775876,-0.49823091,876417166.395055,912944740.366312,1000000000.0,792.0,Gaming
28299,0.0962320757290598,96233980.0656064,13386583.42226754,-0.18638155,1000019789.0,10000000000.0,10000000000.0,439.0,Gaming
10891,0.07647583154089115,20899823.81236303,1656144.88452698,-5.24464788,273286650.06,500000000.0,500000000.0,847.0,Gaming
20622,0.24762794671154906,96175860.15328759,1544146.37682253,1.05866897,388388554.0,1000000000.0,1000000000.0,441.0,Gaming
13969,2.650420566160457,131176424.89766003,51624870.25666616,3.15540867,49492683.0,49492683.0,64000000.0,360.0,Gaming
29331,0.21292587232570834,15263298.8104457,5250213.95149174,-17.03417852,71683627.0,2000000000.0,2000000000.0,961.0,Gaming
4757,10.03973851396684,16731232.030209066,189045.52328692,8.77217616,1666500.77658231,1915498.09331752,,924.0,Gaming
23711,16.026994651531343,573347158.3717327,5066261.61565855,0.01476484,35773841.0,111111111.1,111111112.0,119.0,Gaming
30369,0.0015370607899528122,129981267.02555303,1151174.5469169,7.0263907,84564818695.0,89719785186.0,100000000000.0,362.0,Gaming
28846,1.0413407298081583,146763959.1073373,25736343.75042693,-3.58190732,140937500.0,1000000000.0,1000000000.0,335.0,Gaming
19118,0.02800496887089122,16988234.191615675,235377.28865792,1.88713844,606615000.0,1000000000.0,1000000000.0,921.0,Gaming
22710,0.03201104319214325,26317601.65668714,2312228.98784313,-0.66714193,822141331.0,1000000000.0,1000000000.0,774.0,Gaming
3773,2.1955624067813866,1862262631.5278482,324469767.295291,0.06271518,848193895.9129184,1152997575.0,,54.0,Gaming
5821,0.33829374268119644,83633142.17221886,1664973.812064,-6.68774356,247220482.1448135,500000000.0,,478.0,Gaming
19650,4.034293894243945e-07,22094329.783071764,2331287.36788267,9.92326186,54766287142827.0,69000000000000.0,69000000000000.0,833.0,Gaming
1732,26.861385195507317,168809794.85669824,9518699.6015264,2.51598696,6284478.39260845,10718584.43818002,11000000.0,305.0,Gaming
28868,0.010991421105648215,25574449.76313497,10830943.78425453,19.38901815,2326764621.0,9979000000.0,10000000000.0,782.0,Gaming
23756,0.23087314234246195,107913810.85956246,22994127.04865205,1.04026035,467416044.0,998341730.0,1000000000.0,407.0,Gaming
13521,0.08882640692539419,55355730.93014939,899416.41017387,2.99955514,623190027.0,633253011.0,1000000000.0,577.0,Gaming
28882,0.2990719086620755,35728474.64794404,1161291.29078288,21.3727797,119464495.37095782,320887340.4728328,,694.0,Gaming
10469,0.08338013256305246,39358662.56443235,6298193.67891641,2.95620037,472038858.11370164,1000000000.0,,668.0,Gaming
3816,0.005055400307930522,50560985.28983112,8360052.22642262,-3.23180531,10001381139.0,100001381139.0,100249906818.0,598.0,Gaming
22764,0.8010971190189241,120261436.84700757,8205421.20845821,-4.05842694,150120920.41260564,500000000.0,,382.0,Gaming
3822,0.10341756397308008,677273213.4408722,51998410.69030038,8.02525006,6548918650.0,6548918652.0,,107.0,Gaming
23794,0.26625576919376337,25303600.78372738,386379.03846691,-9.82182991,95034939.0,100000000.0,100000000.0,786.0,Gaming
7411,0.19498019768779554,133884901.79108079,1580398.41705619,17.82544771,686658970.391746,1000000000.0,1000000000.0,358.0,Gaming
7431,5.829507088459429,1381379675.1429594,110771278.60703582,6.72643003,236963375.150131,236963375.150131,388539008.0,62.0,Gaming
29447,6.253984192442354,209197072.06590876,2854684.56819276,-1.40410507,33450208.0,147571163.0,147571163.0,272.0,Gaming
12041,0.14276919162329382,69457665.94683489,1547721.29340953,-2.12955548,486503181.51344335,527018673.0,,525.0,Gaming
2827,0.11568251223327125,14359577.426997721,69278.08253624,2.01813714,124129197.66163056,124129197.66163056,,980.0,Gaming
2316,0.0037200017797409273,20195712.2144086,467628.91932973,5.39849908,5428952299.0,10000000000.0,10000000000.0,855.0,Gaming
5908,0.029994967597792487,112406141.07272734,845726.77107733,0.00505025,3747500000.0,5000000000.0,5000000000.0,394.0,Gaming
6933,0.6671792394207644,21370350.165604085,435948.0980373,7.88241315,32030898.0,50000000.0,50000000.0,843.0,Gaming
28446,1.7899531455862203,16277830.755643552,153711.70042362,-12.56279102,9093998.24,10000000.0,10000000.0,933.0,Gaming
8479,0.18488623951197952,60834396.395882934,1227857.66331249,-5.31446565,329036907.0,400000000.0,400000000.0,549.0,Gaming
5410,0.11021598960052277,28684468.697816584,1768729.17629563,-4.77530579,260256872.0,310256872.0,500000000.0,755.0,Gaming
2348,0.05540999582658376,37465857.240740344,18137844.06088055,-11.8474934,676157012.5,1000000000.0,,681.0,Gaming
2866,0.08306341677667389,41351859.50211256,1080196.69888246,-0.1804892,497834800.2862929,500000000.00000006,,659.0,Gaming
23355,0.32179596893106527,279500218.5798387,1373513.60612026,0.60138974,868563455.0,1000000000.0,1000000000.0,232.0,Gaming
19778,0.007115871255789322,18003154.277146984,3850796.59248272,-2.12150849,2530000000.0,4600000000.0,4600000000.0,903.0,Gaming
9029,0.08964566259107745,30479515.868171763,1173973.90239724,-4.35446131,339999895.0,650000000.0,,740.0,Gaming
3911,0.92214042472793,524127191.4959607,39162395.22905934,0.2676619,568381102.7486407,1408900141.0,1410000000.0,128.0,Gaming
7497,0.019357345029414285,156550127.16938543,3942444.00847172,-0.85515358,8087375977.0,8087375977.0,,316.0,Gaming
29513,1.357980241890895,128619240.27657542,1992278.10808954,8.77278811,94713631.54553846,99662806.22722389,100000000.0,365.0,Gaming
25419,0.06047970818362694,28735608.53544258,4185505.34811753,-2.29205356,475128095.0,997742373.0,1000000000.0,753.0,Gaming
24911,0.0011358337798458738,72323876.51550105,42448485.19348008,9.88292136,63674701174.42272,69000000000.0,69000000000.0,513.0,Gaming
17231,0.058712172259896445,26787590.525271576,732831.55497997,1.64079332,456252758.06,999996689.0,1000000000.0,769.0,Gaming
4441,0.6428469742774836,32089027.208870433,134846.11754734,7.32436536,49917054.12464035,50000000.0,,732.0,Gaming
2398,0.006432893946119682,34126305.83162968,2307912.60620306,-3.95555584,5304969445.705637,5999999954.464072,6000000000.0,714.0,Gaming
7533,12.48884985400467,158684325.35297164,5945285.64993346,2.42047982,12706080.0,16779272.0,19779272.0,314.0,Gaming
29037,0.005216926508545694,34609765.17323133,2293830.36033017,-4.07600449,6634129332.0,100000000000.0,100000000000.0,707.0,Gaming
2416,2.102912559884347,2102912559.8843472,52130635.74398469,3.16107164,1000000000.0,1000000000.0,1000000000.0,52.0,Gaming
2930,0.009867124872314965,179705271.79427886,9145689.927858,-0.53145743,18212526355.929,18212526355.929,21000000000.0,293.0,Gaming
2424,0.9183381322104013,1177539485.2564673,125574423.86981845,0.70335117,1282250452.153369,1401796166.0050192,2000000000.0,69.0,Gaming
6535,8.029616139556405,8643903044.685623,869815594.5687687,3.22973699,1076502649.0,1190967360.0,,16.0,Gaming
25479,2.453095822199559e-08,13009623.79698907,2720599.61074334,1.09740446,530334921255707.06,831016500000000.0,831041059897327.0,1023.0,Gaming
13198,0.05609731088488317,28277794.164807186,228344.64331345,4.5427591,504084665.0,1000000000.0,1000000000.0,757.0,Gaming
28559,0.11216326577573806,20369718.330183793,267952.55415515,2.41521365,181607750.0,1000000000.0,1000000000.0,854.0,Gaming
9104,0.7937863287558723,868238862.7703145,7990115.76245641,-2.92049407,1093794175.2299187,1093794175.2299187,,88.0,Gaming
28567,0.9304226102373917,73503386.20875394,2211996.20122454,12.25258142,79000000.0,79000000.0,,507.0,Gaming
24476,0.7535010298352811,65320544.34996017,3754051.47303237,4.43165179,86689389.61402555,726378601.0,,533.0,Gaming
2467,0.8420931076971387,341575565.9089752,2755368.08324509,4.03645126,405626839.582,500000000.0,,179.0,Gaming
9638,0.5281577606538636,43696183.629601404,543013.05759249,0.58991687,82733203.76,100000000.0,100000000.0,642.0,Gaming
2474,0.03726499967494207,16529628.885438913,339752.17293241,-2.74398522,443569811.6094136,743569811.6094136,1000000000.0,925.0,Gaming
28076,0.23577527174925725,103054748.28170213,362909.52294031,0.2055754,437088875.0,1000000000.0,1000000000.0,418.0,Gaming
27565,2.26991697626157,464425013.34311724,135134995.50751904,-6.0884024,204600000.0,1000000000.0,1000000000.0,136.0,Gaming
1455,0.5237560163516793,523756016.3516793,46812267.65193924,-0.88363329,1000000000.0,1000000000.0,,129.0,Gaming
22974,379.6432454105525,2572762549.065778,59676792.28208409,-2.44909769,6776790.0,6776790.0,21000000.0,42.0,Gaming
24007,0.30290094033360515,233161894.9631918,30483313.80702293,0.13559909,769762862.7576889,3000000000.0,,254.0,Gaming
5583,0.05133791527561702,33117560.107083626,475267.78144791,4.51649129,645089695.0,971883420.0,1000000000.0,718.0,Gaming
3029,0.8679426188101056,301022367.2356354,11654093.99134818,-2.00321517,346822889.79923356,440000000.0,440000000.0,198.0,Gaming
7653,0.08546998424191482,573811275.6082413,19803002.0601543,-0.96049268,6713599876.0,10000000000.0,10000000000.0,119.0,Gaming
14822,0.01638833800309867,87452225.53418966,1535660.08191582,-2.64533784,5336247367.954846,16800000000.0,16800000000.0,464.0,Gaming
16876,0.015303225066702937,54910476.0629319,1993678.88902392,1.32620464,3588163659.855413,10000000000.0,,580.0,Gaming
2545,3.6980295159142362,364456730.4386315,6002865.47485381,-2.19946321,98554305.44029327,186000000.0,,173.0,Gaming
9720,0.011382752265772043,62458700.08769868,2780167.38707227,-3.28724236,5487135152.322704,10250000000.0,,542.0,Gaming
5113,0.005279358071838382,141434336.26611015,401881.51800621,3.05938503,26790063174.642704,88000000000.0,88000000000.0,344.0,Gaming
6138,0.4647225154858544,51406491.187898114,7856320.96318551,3.57736584,110617604.0,168817248.0,200000000.0,592.0,Gaming
17917,0.32270893248022664,310346744.0959163,5602787.72559445,-2.33234315,961692450.5643555,1000000000.0,1000000000.0,196.0,Gaming
16001,0.00019093808870707725,0.0,597250.34761518,3.99123936,0.0,2960503000.0,2960503000.0,2945.0,Generative AI
30466,0.0043003325800841504,0.0,51236.83668123,-17.1831084,0.0,850000000.0,1000000000.0,4229.0,Generative AI
20488,0.0033990988703113934,418543.8950764813,2896.22067317,-1.11898386,123133780.75941,676702477.0,1000000000.0,1972.0,Generative AI
28298,0.02405346020305733,1189828562.659256,30747095.48065937,3.42755622,49466004168.0,62434008330.0,62434008330.0,68.0,Generative AI
22289,0.005495598011431758,101588771.6182651,1943308.34266993,-1.39735798,18485480817.0,50000000000.0,50000000000.0,423.0,Generative AI
29335,0.3469648074572025,267524323.53213543,41753093.11312089,-2.447336,771041667.0,5000000000.0,5000000000.0,241.0,Generative AI
23838,,,0.0,0.0,0.0,850000000.0,1000000000.0,,Generative AI
16543,0.026921371651536363,685633.9239632745,58661.73708418,-12.01442264,25468016.0,1000000000.0,1000000000.0,1855.0,Generative AI
12965,0.06382945920727302,0.0,237211.82178375,5.75321535,0.0,0.0,100000000.0,3315.0,Generative AI
15664,0.00467394366501782,0.0,62473.124317,0.51175908,0.0,1000000000.0,,4107.0,Generative AI
16569,0.008551719546472067,0.0,8824659.70409334,2.36832709,0.0,0.0,1000000000.0,2561.0,Generative AI
11455,0.0007866611357299605,121377.35287449331,12762.2323659,-0.6337141,154294330.0,1000000000.0,,2216.0,Generative AI
10688,0.7924140970684548,289595102.7045273,63259372.41419619,0.98452499,365459301.86740464,1000000000.0,,200.0,Generative AI
28230,0.16035334207821197,141371462.66750175,14108729.17569792,-2.04375157,881624672.33485,5000000000.0,5000000000.0,345.0,Generative AI
13133,6.369674421715734e-05,14437.662642083644,45272.23393364,10.31875957,226662489.889,313384303.0,,2428.0,Generative AI
13523,2.4515044047194423,0.0,290268.67701042,6.5117993,0.0,669811161.0,,3217.0,Generative AI
15585,0.3732364388370132,128572617.44527851,826143.31700323,-7.25781913,344480345.61122864,1000000000.0,1000000000.0,365.0,Generative AI
15588,,,0.0,0.0,0.0,1000000000.0,1000000000.0,,Generative AI
30963,0.03736558437522614,137250341.21618626,33136801.22875879,-7.50779145,3673175289.8045125,10000000000.0,10000000000.0,353.0,Generative AI
29920,0.28687352301716323,143436116.04315484,68574604.0439487,-2.38995776,499997750.0,499997750.0,499997750.5,341.0,AI & Big Data
30109,0.013681010968954492,0.0,5704191.66086437,-0.45230675,0.0,999967975.0,,2584.0,AI & Big Data
30157,0.0007608527511401582,0.0,959064.86745476,-5.02746963,0.0,49999999730.0,,2818.0,AI & Big Data
